master_key,wt_name,wt_image,rw_name,rw_image_name,nation,wt_display_name_new,clean_key,stats_role,stats_rank,stats_br_rb,stats_max_speed,stats_climb,wiki_nation,wiki_friendly_name
gladiator_mk2_navy,Gladiator Mk2 Navy,gladiator_mk2_navy.png,Gladiator Mk2 Navy,RW_gladiator_mk2_navy_rw.png,France,Gladiator Mk2 Navy,gladiatormk2navy,Fighter,I,1,"at 4,420 m 414387428400 km/h",15.713.118.613.1 m/s,Great Britain,Sea Gladiator Mk I
gladiator_mk2_silver,Gladiator Mk2 Silver,gladiator_mk2_silver.png,Gladiator Mk2 Silver,RW_gladiator_mk2_silver_rw.png,Great Britain,Gladiator Mk IIS,gladiatormk2silver,Fighter,I,1.3,"at 4,420 m 414 km/h",15.7 m/s,Great Britain,Gladiator Mk IIS
gladiator_mk2_tuck,Gladiator Mk2 Tuck,gladiator_mk2_tuck.png,Gladiator Mk2 Tuck,RW_gladiator_mk2_tuck_rw.png,France,Gladiator Mk2 Tuck,gladiatormk2tuck,Fighter,I,1,"at 4,420 m 414387428400 km/h",15.712.918.812.9 m/s,Great Britain,Tuck's Gladiator Mk II
go229_v3,Go229 V3,go229_v3.png,Go229 V3,RW_go229_v3_rw.png,Germany,Go229 V3,go229v3,Fighter,V,7,"at 8,000 m 910 km/h",21 m/s,Germany,Ho 229 V3
h_5,H-5,il_28_china.png,H-5,RW_h_5.png,,H-5,h5,Bomber,V,8,"at 4,500 m 905842945866 km/h",2015.424.116.3 m/s,China,H-5
h_75a_1_france,H-75A-1 France,h-75a-1_france.png,H-75A-1 France,RW_h_75a_1_france_rw.png,France,H-75A-1,h75a1france,Fighter,I,1.7,"at 3,810 m 560 km/h",10.6 m/s,France,H-75A-1
h_75a_2_finland,H-75A-2 Finland,h-75a-2_finland.png,H-75A-2 Finland,RW_h_75a_2_finland_rw.png,France,Hawk H-75A-2,h75a2finland,Fighter,II,2.7,"at 3,810 m 560523585538 km/h",10.67.115.17.1 m/s,Germany,▀Hawk H-75A-2
h_75a_4_france,H-75A-4 France,h-75a-4_france.png,H-75A-4 France,RW_h_75a_4_france_rw.png,France,H-75A-4,h75a4france,Fighter,I,2.3,"at 3,810 m 560523586536 km/h",10.6715.57 m/s,France,H-75A-4
h_81a_2,H-81A-2,p-40c_china.png,H-81A-2,RW_h_81a_2.png,,H-81A-2,h81a2,Fighter,II,2.3,"at 4,500 m 561 km/h",12 m/s,China,H-81A-2
h6k4,H6K4,h6k4.png,H6K4,RW_h6k4_rw.png,Japan,H6K4,h6k4,Bomber,I,1.7,"at 4,100 m 325 km/h",6.9 m/s,Japan,H6K4
h8k2,H8K2,h8k2.png,H8K2,RW_h8k2_rw.png,Japan,H8K2,h8k2,Bomber,II,3.7,"at 6,000 m 476 km/h",6.4 m/s,Japan,H8K2
h8k3,H8K3,h8k3.png,H8K3,RW_h8k3_rw.png,Japan,H8K3,h8k3,Bomber,II,4,"at 6,000 m 541 km/h",7.3 m/s,Japan,H8K3
halifax_mk3,Halifax Mk3,halifax_mk3.png,Halifax Mk3,RW_halifax_mk3_rw.png,Great Britain,Halifax B Mk IIIa,halifaxmk3,Bomber,III,4,"at 4,114 m 454 km/h",6.5 m/s,Great Britain,Halifax B Mk IIIa
harrier_frs1,Harrier Frs1,harrier_frs1.png,Harrier Frs1,RW_harrier_frs1_rw.png,Great Britain,Sea Harrier FRS.1,harrierfrs1,Strike aircraft,VII,11,"at 0 m 1,159 km/h",87 m/s,Great Britain,Sea Harrier FRS.1 (e)
harrier_frs1_early,Harrier Frs1 Early,harrier_frs1_early.png,Harrier Frs1 Early,RW_harrier_frs1_early_rw.png,Great Britain,Sea Harrier FRS.1 (e),harrierfrs1,Strike aircraft,VII,11,"at 0 m 1,159 km/h",87 m/s,Great Britain,Sea Harrier FRS.1 (e)
harrier_gr1,Harrier Gr1,harrier_gr1.png,Harrier Gr1,RW_harrier_gr1_rw.png,Great Britain,Harrier GR.1,harriergr1,Strike aircraft,VI,9.7,"at 0 m 1,133 km/h",80 m/s,Great Britain,Harrier GR.1
harrier_gr3,Harrier Gr3,harrier_gr3.png,Harrier Gr3,RW_harrier_gr3_rw.png,Great Britain,Harrier GR.3,harriergr3,Strike aircraft,VI,9.7,"at 0 m 1,159 km/h",87 m/s,Great Britain,Harrier GR.3
harrier_gr7,Harrier Gr7,harrier_gr7.png,Harrier Gr7,RW_harrier_gr7_rw.png,Great Britain,Harrier GR.7,harriergr7,Strike aircraft,VIII,12.3,"at 0 m 1,1251,1101,116 km/h",9071.211171.2 m/s,Great Britain,Harrier GR.7
harrier_t10,Harrier T10,harrier_t10.png,Harrier T10,RW_harrier_t10_rw.png,Great Britain,Harrier T.10,harriert10,Strike aircraft,VII,11.3,"at 0 m 1,125 km/h",90 m/s,Great Britain,Harrier T.10
havoc_mk_i,Havoc Mk I,intruder_mk_1.png,Havoc Mk I,RW_havoc_mk_i.png,,Havoc Mk I,havocmki,Bomber,II,2,"at 4,634 m 518487534502 km/h",11.59.313.89.4 m/s,,Havoc Mk I
hawk_200,Hawk 200,hawk_200.png,HawkÂ 200,RW_hawk_200_rw.png,Great Britain,Hawk 200,hawk200,Strike aircraft,VII,10.7,"at 0 m 1,048 km/h",80 m/s,Great Britain,Hawk 200
hawk_200_rda,Hawk 200 Rda,hawk_200_rda.png,HawkÂ 200Â RDA,RW_hawk_200_rda_rw.png,Great Britain,Hawk 200 RDA,hawk200rda,Strike aircraft,VII,11.3,"at 0 m 1,048 km/h",80 m/s,Great Britain,Hawk 200 RDA
hawk_iii,Hawk Iii,hawk_iii.png,HawkÂ III,RW_hawk_iii_rw.png,China,Hawk III,hawkiii,Fighter,I,1,"at 4,850 m 444 km/h",15.2 m/s,China,Hawk III
he_100d_1,He 100D 1,he_100d_1.png,He 100D 1,RW_he_100d_1_rw.png,Germany,He 100 D-1,he100d1,Fighter,I,1.7,"at 5,000 m 670631693648 km/h",16.613.719.913.7 m/s,Germany,He 100 D-1
he_111h_16_winter,He-111H-16 Winter,he-111h-16_winter.png,He-111H-16 Winter,RW_he_111h_16_winter_rw.png,Germany,He 111 H-16,he111h16winter,Bomber,II,3,"at 6,000 m 432398454413 km/h",4.628.12 m/s,Germany,He 111 H-16
he_111h_2,He-111H-2,he-111h-2.png,He-111H-2,RW_he_111h_2_rw.png,Germany,He-111H-2,he111h2,Bomber,I,2,"at 6,000 m 435 km/h",6.3 m/s,Germany,He 111 H-3
he_111h_6,He-111H-6,he-111h-6.png,He-111H-6,RW_he_111h_6_rw.png,Germany,He 111 H-6,he111h6,Bomber,II,2.7,"at 5,700 m 412 km/h",2.1 m/s,Germany,He 111 H-6
he_112a_0,He 112A 0,he_112a_0.png,He 112A 0,RW_he_112a_0_rw.png,Germany,He 112 A-0,he112a0,Fighter,I,1.7,"at 3,200 m 473 km/h",11.1 m/s,Germany,He 112 A-0
he_112b_0,He 112B 0,he_112b_0.png,He 112B 0,RW_he_112b_0_rw.png,Germany,He 112 B-2/U2,he112b0,Fighter,II,2,"at 2,800 m 502462526482 km/h",13.811.117.211.1 m/s,Germany,He 112 B-0
he_112b_1,He 112B 1,he_112b_1.png,He 112B 1,RW_he_112b_1_rw.png,Germany,He 112 B-1/U2,he112b1,Fighter,II,,"at 2,800 m 503463527483 km/h",15.813.119.213.1 m/s,Italy,He 112 B-1/U2
he_112b_1_italy,He 112B 1 Italy,he_112b_1_italy.png,He 112B 1 Italy,RW_he_112b_1_italy_rw.png,Italy,He 112 B-1/U2 Romania,he112b1,Fighter,II,,"at 2,800 m 503463527483 km/h",15.813.119.213.1 m/s,Italy,He 112 B-1/U2
he_112b_2,He 112B 2,he_112b_2.png,He 112B 2,RW_he_112b_2_rw.png,Germany,He 112 B-2/U2,he112b2,Fighter,II,2,"at 2,800 m 503 km/h",15.8 m/s,Germany,He 112 B-2/U2
he_112v_5,He 112V 5,he_112v_5.png,He 112V 5,RW_he_112v_5_rw.png,Germany,He 112 V-5,he112v5,Fighter,I,1.3,"at 3,700 m 483 km/h",11.1 m/s,Germany,He 112 V-5
he_115a_2_sweden,He 115A 2 Sweden,he_115a_2_sweden.png,He 115A 2 Sweden,RW_he_115a_2_sweden_rw.png,STILL_NOT_FOUND,He 115A 2 Sweden,he115a2sweden,Torpedo bomber,I,1,"at 1,000 m 310 km/h",5.3 m/s,Sweden,T 2
he_115c_1,He 115C 1,he_115c_1.png,He 115C 1,RW_he_115c_1_rw.png,Germany,He 115 C-1,he115c1,Bomber,I,1.3,"at 1,000 m 300 km/h",4.3 m/s,Germany,He 115 C-1
he_162a_1,He-162A-1,he-162a-1.png,He-162A-1,RW_he_162a_1_rw.png,Germany,He 162 A-1,he162a1,Fighter,V,6,"at 6,000 m 840 km/h",23.4 m/s,Germany,He 162 A-1
he_162a_2,He-162A-2,he-162a-2.png,He-162A-2,RW_he_162a_2_rw.png,Germany,He 162 A-2,he162a2,Fighter,V,6,"at 6,000 m 840 km/h",23.4 m/s,Germany,He 162 A-2
he_177a_3,He-177A-3,he-177a-3.png,He-177A-3,RW_he_177a_3_rw.png,Germany,He 177 A-3,he177a3,Bomber,IV,6,"at 6,500 m 555519578534 km/h",85.910.55.9 m/s,Germany,He 177 A-3
he_177a_5,He-177A-5,he-177a-5.png,He-177A-5,RW_he_177a_5_rw.png,Germany,He 177 A-5,he177a5,Bomber,IV,6,"at 6,500 m 555519578534 km/h",85.910.55.9 m/s,Germany,He 177 A-5
he_219a_7,He 219A 7,he_219a_7.png,He 219A 7,RW_he_219a_7_rw.png,Germany,He 219 A-7,he219a7,Strike aircraft,IV,4.3,"at 6,700 m 624584648602 km/h",10.88.413.78.4 m/s,Germany,He 219 A-7
he51a1,He51A1,he51a1.png,He51A1,RW_he51a1_rw.png,Germany,He 51 A-1,he51a1,Fighter,I,1,"at 4,000 m 305 km/h",13 m/s,Germany,He 51 A-1
he51b_2w,He51B 2W,he51b_2w.png,He51B 2W,RW_he51b_2w_rw.png,Germany,He 51 B-2/H,he51b2w,Fighter,I,1,at 0 m 315 km/h,17.2 m/s,Germany,He 51 B-2/H
he51b1,He51B1,he51b1.png,He51B1,RW_he51b1_rw.png,Germany,He 51 B-1,he51b1,Fighter,I,1,"at 4,000 m 310 km/h",14.3 m/s,Germany,He 51 B-1
he51c1,He51C1,he51c1.png,He51C1,RW_he51c1_rw.png,Germany,He 51 C-1/L,he51c1,Fighter,I,1,"at 4,000 m 310 km/h",14.3 m/s,Germany,He 51 C-1/L
he51c1_late,He51C1 Late,he51c1_late.png,He51C1 Late,RW_he51c1_late_rw.png,Germany,He 51 C-1,he51c1,Fighter,I,1,"at 4,000 m 310 km/h",14.3 m/s,Germany,He 51 C-1/L
hellcat_fmk1,Hellcat Fmk1,hellcat_fmk1.png,Hellcat Fmk1,RW_hellcat_fmk1_rw.png,Great Britain,Hellcat Mk II,hellcatfmk1,Fighter,III,3.3,"at 5,730 m 647599677618 km/h",13.69.818.79.8 m/s,Great Britain,▄Hellcat Mk II
ho_229_v3,Ho 229 V3,go229_v3.png,Ho 229 V3,RW_ho_229_v3.png,,Ho 229 V3,ho229v3,Fighter,V,7,"at 8,000 m 910 km/h",21 m/s,Germany,Ho 229 V3
hornet_mk1,Hornet Mk1,hornet_mk1.png,Hornet Mk1,RW_hornet_mk1_rw.png,Great Britain,Hornet Mk.I,hornetmk1,Fighter,IV,6,"at 5,791 m 756698798718 km/h",25.219.134.319.1 m/s,Great Britain,Hornet Mk.I
hornet_mk3,Hornet Mk3,hornet_mk3.png,Hornet Mk3,RW_hornet_mk3_rw.png,Great Britain,Hornet Mk.III,hornetmk3,Fighter,IV,6,"at 5,791 m 787 km/h",30.3 m/s,Great Britain,Hornet Mk.III
hp_12,Hp 12,hp_12.png,Hp 12,RW_hp_12_rw.png,Great Britain,H.P.12,hp12,Bomber,I,1,at 100 m 157 km/h,32.3 m/s,Great Britain,H.P.12
hp52_hampden_mk1_late,Hp52 Hampden Mk1 Late,hp52_hampden_mk1_late.png,Hp52 Hampden Mk1 Late,RW_hp52_hampden_mk1_late_rw.png,Great Britain,Hampden Mk I,hp52hampdenmk1,Bomber,I,1.7,"at 3,962 m 428389462406 km/h",7.65.310.95.3 m/s,Great Britain,Hampden Mk I
hp52_hampden_tbmk1,Hp52 Hampden Tbmk1,hp52_hampden_tbmk1.png,Hp52 Hampden Tbmk1,RW_hp52_hampden_tbmk1_rw.png,Great Britain,Hampden TB Mk I,hp52hampdentbmk1,Bomber,I,,"at 3,962 m 428 km/h",7.6 m/s,Great Britain,Hampden TB Mk I
hp52_hampden_tbmk1_ussr_utk1,Hp52 Hampden Tbmk1 Ussr Utk1,hp52_hampden_tbmk1_ussr_utk1.png,Hp52 Hampden Tbmk1 Ussr Utk1,RW_hp52_hampden_tbmk1_ussr_utk1_rw.png,STILL_NOT_FOUND,Hp52 Hampden Tbmk1 Ussr Utk1,hp52hampdentbmk1ussrutk1,Bomber,I,,"at 6,250 m 406 km/h",9.3 m/s,USSR,▂Hampden TB Mk I
hs_123a_1,Hs-123A-1,hs-123a-1.png,Hs-123A-1,RW_hs_123a_1_rw.png,Germany,Hs 123 A-1,hs123a1,Bomber,I,1,"at 4,000 m 310 km/h",128.1 m/s,Germany,Hs 123 A-1
hs_123a_1_china,Hs-123A-1 China,hs-123a-1_china.png,Hs-123A-1 China,RW_hs_123a_1_china_rw.png,China,Hs 123 A-1 China,hs123a1china,Dive bomber,I,1,"at 4,000 m 310 km/h",12 m/s,China,␗Hs 123 A-1
hs_129b_2,Hs-129B-2,hs-129b-2.png,Hs-129B-2,RW_hs_129b_2_rw.png,Germany,Hs 129 B-2,hs129b2,Strike aircraft,II,2.3,"at 3,550 m 439404460419 km/h",8.35.911.25.9 m/s,Germany,Hs 129 B-2
hs_129b_2_romania,Hs-129B-2 Romania,hs-129b-2_romania.png,Hs-129B-2 Romania,RW_hs_129b_2_romania_rw.png,Germany,Hs 129 B-2 (Romania),hs129b2romania,Strike aircraft,III,2.3,"at 3,550 m 439 km/h",8.3 m/s,Italy,Hs 129 B-2 (Romania)
hs_129b_2_romania_italy,Hs-129B-2 Romania Italy,hs-129b-2_romania_italy.png,Hs-129B-2 Romania Italy,RW_hs_129b_2_romania_italy_rw.png,Italy,Hs 129 B-2 (Italy-Romania),hs129b2romania,Strike aircraft,III,2.3,"at 3,550 m 439 km/h",8.3 m/s,Italy,Hs 129 B-2 (Romania)
hs_129b_3,Hs-129B-3,hs-129b-3.png,Hs-129B-3,RW_hs_129b_3_rw.png,Germany,Hs 129 B-3,hs129b3,Strike aircraft,II,2,"at 3,550 m 439404460419 km/h",8.35.911.25.9 m/s,Germany,Hs 129 B-3
hudson_mk_v,Hudson Mk V,hudson_mk_v.png,HudsonÂ MkÂ V,RW_hudson_mk_v_rw.png,Great Britain,Hudson Mk V,hudsonmkv,Bomber,II,2,"at 1,981 m 418 km/h",9.5 m/s,Great Britain,▄Hudson Mk V
hunter_f1,Hunter F1,hunter_f1.png,Hunter F1,RW_hunter_f1_rw.png,Great Britain,Hunter F.1,hunterf1,Fighter,VI,8.7,"at 0 m 1,108 km/h",55 m/s,Great Britain,Hunter F.1
hunter_f50_sweden,Hunter F50 Sweden,hunter_f50_sweden.png,Hunter F50 Sweden,RW_hunter_f50_sweden_rw.png,Germany,Hunter F50 Sweden,hunterf50sweden,Fighter,VI,9,"at 0 m 1,109 km/h",56 m/s,Sweden,J34
hunter_f58_switzerland,Hunter F58 Switzerland,hunter_f58_switzerland.png,Hunter F58 Switzerland,RW_hunter_f58_switzerland_rw.png,Germany,Hunter F.58,hunterf58switzerland,Fighter,VI,10,"at 0 m 1,148 km/h",70 m/s,Germany,◌Hunter F.58
hunter_f58a_1971_switzerland,Hunter F58A 1971 Switzerland,hunter_f58a_1971_switzerland.png,Hunter F58A 1971 Switzerland,RW_hunter_f58a_1971_switzerland_rw.png,Germany,Hunter F.58A (1971),hunterf58a1971switzerland,Fighter,VI,9.3,"at 0 m 1,1481,1321,1591,138 km/h",7046.289.253.3 m/s,Germany,◌Hunter F.58A (1971)
hunter_f6,Hunter F6,hunter_f6.png,Hunter F6,RW_hunter_f6_rw.png,France,Hunter F.6,hunterf6,Fighter,VI,9.7,"at 0 m 1,148 km/h",70 m/s,Great Britain,Hunter F.6
hunter_f6_holland,Hunter F6 Holland,hunter_f6_holland.png,Hunter F6 Holland,RW_hunter_f6_holland_rw.png,Great Britain,Hunter F6 Holland,hunterf6holland,Fighter,VI,9.3,"at 0 m 1,148 km/h",70 m/s,France,◘Hunter F.6
hunter_f9_rhodesia,Hunter F9 Rhodesia,hunter_f9_rhodesia.png,Hunter F9 Rhodesia,RW_hunter_f9_rhodesia_rw.png,Great Britain,Hunter FGA.9,hunterf9rhodesia,Fighter,VI,9.3,"at 0 m 1,148 km/h",70 m/s,Great Britain,Hunter FGA.9
hurricane_mk1,Hurricane Mk1,hurricane_mk1.png,Hurricane Mk1,RW_hurricane_mk1_rw.png,Great Britain,Hurricane Mk I/L,hurricanemk1,Fighter,II,2.3,"at 3,962 m 525 km/h",10.9 m/s,Great Britain,Hurricane Mk I/L
hurricane_mk1_late_ep,Hurricane Mk1 Late Ep,hurricane_mk1_late_ep.png,Hurricane Mk1 Late Ep,RW_hurricane_mk1_late_ep_rw.png,Great Britain,Hurricane Mk1 Late Ep,hurricanemk1lateep,Fighter,II,2.3,"at 3,962 m 525486551502 km/h",10.97.4167.4 m/s,Great Britain,Hurricane Mk.I/L FAA M
hurricane_mk1_late_finland,Hurricane Mk1 Late Finland,hurricane_mk1_late_finland.png,Hurricane Mk1 Late Finland,RW_hurricane_mk1_late_finland_rw.png,Great Britain,Hurricane Mk1 Late Finland,hurricanemk1latefinland,Fighter,II,2.3,"at 3,962 m 525 km/h",10.9 m/s,Sweden,▄Hurricane Mk I/L
hurricane_mk1b,Hurricane Mk1B,hurricane_mk1b.png,Hurricane Mk1B,RW_hurricane_mk1b_rw.png,USSR,Hurricane Mk1B,hurricanemk1b,Naval aircraft,II,2,"at 3,962 m 519 km/h",8.6 m/s,Great Britain,Sea Hurricane Mk IB
hurricane_mk1c,Hurricane Mk1C,hurricane_mk1c.png,Hurricane Mk1C,RW_hurricane_mk1c_rw.png,Great Britain,Sea Hurricane Mk IC,hurricanemk1c,Fighter,II,3,"at 3,962 m 509 km/h",83.5 m/s,Great Britain,Sea Hurricane Mk IC
hurricane_mk4,Hurricane Mk4,hurricane_mk4.png,Hurricane Mk4,RW_hurricane_mk4_rw.png,Great Britain,Hurricane Mk IV,hurricanemk4,Strike aircraft,II,2,"at 4,115 m 511465543482 km/h",11.16.517.66.5 m/s,Great Britain,Hurricane Mk IV
hurricanemkii,Hurricanemkii,hurricanemkii.png,Hurricanemkii,RW_hurricanemkii_rw.png,Great Britain,Hurricane Mk IIB/Trop,hurricanemkii,Fighter,II,,"at 5,182 m 565524593541 km/h",13918.69 m/s,USSR,▂Hurricane Mk IIB
hurricanemkii_ussr,Hurricanemkii Ussr,hurricanemkii_ussr.png,Hurricanemkii Ussr,RW_hurricanemkii_ussr_rw.png,Great Britain,Hurricane Mk IIB,hurricanemkii,Fighter,II,,"at 5,182 m 565524593541 km/h",13918.69 m/s,USSR,▂Hurricane Mk IIB
i_15_1934,I-15 1934,i-15_1934.png,I-15 1934,RW_i_15_1934_rw.png,USSR,I-15 WR,i151934,Fighter,I,1,"at 3,000 m 368 km/h",13.4 m/s,USSR,I-15 WR
i_15_1935_moscow,I-15 1935 Moscow,i-15_1935_moscow.png,I-15 1935 Moscow,RW_i_15_1935_moscow_rw.png,China,I-15 M-25,i151935moscow,Fighter,I,1,"at 3,000 m 368345379356 km/h",13.410.517.210.5 m/s,USSR,I-15 M-25
i_153_m62,I-153 M62,i-153_m62.png,I-153 M62,RW_i_153_m62_rw.png,China,I-153 M-62,i153m62,Fighter,I,2.3,"at 4,850 m 444 km/h",15.2 m/s,USSR,I-153 M-62
i_153_m62_china,I-153 M62 China,i-153_m62_china.png,I-153 M62 China,RW_i_153_m62_china_rw.png,USSR,I-153bis (China),i153m62china,Fighter,I,2.3,"at 4,850 m 444 km/h",15.2 m/s,China,␗I-153 M-62
i_153_m62_zhukovskiy,I-153 M62 Zhukovskiy,i-153_m62_zhukovskiy.png,I-153 M62 Zhukovskiy,RW_i_153_m62_zhukovskiy_rw.png,USSR,Zhukovsky's I-153-M62,i153m62zhukovskiy,Fighter,I,2.3,"at 4,850 m 444 km/h",15.2 m/s,USSR,Zhukovsky's I-153-M62
i_153p,I-153P,i-153p.png,I-153P,RW_i_153p_rw.png,USSR,I-153P,i153p,Fighter,II,,"at 4,850 m 444 km/h",15.3 m/s,USSR,I-153P
i_15bis,I-15Bis,i-15bis.png,I-15bis,RW_i_15bis_rw.png,USSR,I-15bis,i15bis,Fighter,I,1,"at 4,000 m 380352394367 km/h",14.210.718.810.7 m/s,USSR,I-15bis
i_15bis_china,I-15Bis China,i-15bis_china.png,I-15Bis China,RW_i_15bis_china_rw.png,China,I-15bis (China),i15bischina,Fighter,I,1,"at 4,000 m 380 km/h",14.2 m/s,China,␗I-15bis
i_15bis_krasnolutsky,I-15Bis Krasnolutsky,i-15bis_krasnolutsky.png,I-15Bis Krasnolutsky,RW_i_15bis_krasnolutsky_rw.png,USSR,Krasnolutsky's I-15bis,i15biskrasnolutsky,Fighter,I,1,"at 4,000 m 380 km/h",14.2 m/s,USSR,Krasnolutsky's I-15bis
i_16_chung_28,I-16 Chung 28,i-16_chung_28.png,I-16Â ChungÂ 28,RW_i_16_chung_28_rw.png,China,I-16 Chung 28 (China),i16chung28,Fighter,I,1.3,"at 2,700 m 445 km/h",18.5 m/s,China,␗I-16 Chung 28
i_16_type10,I-16 Type10,i-16_type10.png,I-16 Type10,RW_i_16_type10_rw.png,USSR,I-16 type 10,i16type10,Fighter,I,,"at 3,160 m 453 km/h",19.8 m/s,USSR,I-16 type 10
i_16_type10_china,I-16 Type10 China,i-16_type10_china.png,I-16 Type10 China,RW_i_16_type10_china_rw.png,China,I-16 type 10,i16type10china,Fighter,II,2,"at 3,160 m 453409471429 km/h",19.814.724.914.7 m/s,China,␗I-16 type 10
i_16_type17_china,I-16 Type17 China,i-16_type17_china.png,I-16 Type17 China,RW_i_16_type17_china_rw.png,China,I-16 type 17,i16type17china,Fighter,II,3.3,"at 4,400 m 461424481441 km/h",18.514.923.114.9 m/s,China,␗I-16 type 17
i_16_type18,I-16 Type18,i-16_type18.png,I-16 Type18,RW_i_16_type18_rw.png,USSR,I-16 type 18,i16type18,Fighter,I,2.3,"at 4,400 m 466 km/h",19.4 m/s,USSR,I-16 type 18
i_16_type24,I-16 Type24,i-16_type24.png,I-16 Type24,RW_i_16_type24_rw.png,USSR,I-16 type 24,i16type24,Fighter,I,2.7,"at 4,400 m 467 km/h",19.3 m/s,USSR,I-16 type 24
i_16_type27,I-16 Type27,i-16_type27.png,I-16 Type27,RW_i_16_type27_rw.png,USSR,I-16 type 27,i16type27,Fighter,II,3.3,"at 2,000 m 463 km/h",18 m/s,USSR,I-16 type 27
i_16_type28,I-16 Type28,i-16_type28.png,I-16 Type28,RW_i_16_type28_rw.png,USSR,I-16 type 28,i16type28,Fighter,II,,"at 2,000 m 463425492442 km/h",1813.923.213.9 m/s,USSR,I-16 type 28
i_16_type5,I-16 Type5,i-16_type5.png,I-16 Type5,RW_i_16_type5_rw.png,China,I-16 type 5,i16type5,Fighter,I,1.3,"at 2,700 m 445 km/h",18.5 m/s,USSR,I-16 type 5
i_16_type5_1935_china,I-16 Type5 1935 China,i-16_type5_1935_china.png,I-16 Type5 1935 China,RW_i_16_type5_1935_china_rw.png,USSR,I-16 Type5 1935 China,i16type51935china,Fighter,I,,"at 2,700 m 445 km/h",18.5 m/s,China,␗I-16 type 5
i_180,I 180,i_180.png,I 180,RW_i_180_rw.png,USSR,I-180S,i180,Fighter,II,3,"at 6,500 m 585 km/h",16.6 m/s,USSR,I-180S
i_185_m71_standard,I 185 M71 Standard,i_185_m71_standard.png,I 185 M71 Standard,RW_i_185_m71_standard_rw.png,STILL_NOT_FOUND,I-185 (M-71),i185m71standard,Fighter,III,4.3,"at 6,100 m 680629714649 km/h",18.513.725.113.7 m/s,USSR,I-185 (M-71)
i_185_m82,I 185 M82,i_185_m82.png,I 185 M82,RW_i_185_m82_rw.png,USSR,I-185 (M-82),i185m82,Fighter,III,,"at 6,470 m 615 km/h",18.5 m/s,USSR,I-185 (M-82)
i_225,I 225,i_225.png,I-225,RW_i_225_rw.png,USSR,I-225,i225,Fighter,IV,5,"at 10,000 m 726678756699 km/h",20.816.326.616.3 m/s,USSR,I-225
i_29,I 29,i_29.png,I-29,RW_i_29_rw.png,USSR,I-29,i29,Fighter,II,3,"at 5,200 m 556519578537 km/h",1511.718.911.7 m/s,USSR,I-29
iar_81c,Iar 81C,iar_81c.png,IAR-81C,RW_iar_81c_rw.png,Italy,IAR-81C,iar81c,Fighter,II,2.7,"at 5,000 m 485451504467 km/h",11.99.3159.3 m/s,Italy,IAR-81C
iar_93b,Iar 93B,iar_93b.png,IAR-93B,RW_iar_93b_rw.png,Italy,IAR-93B,iar93b,Strike aircraft,VI,9,"at 0 m 1,109 km/h",65 m/s,Italy,IAR-93B
il_10,Il-10,il-10.png,IL-10,RW_il_10_rw.png,Italy,IL-10,il10,Strike aircraft,IV,,"at 2,800 m 551 km/h",10.4 m/s,USSR,IL-10
il_10_1946,Il-10 1946,il-10_1946.png,IL-10Â (1946),RW_il_10_1946_rw.png,USSR,IL-10 (1946),il101946,Strike aircraft,IV,,"at 2,650 m 528 km/h",10.4 m/s,USSR,IL-10 (1946)
il_10_1946_china,Il-10 1946 China,il-10_1946_china.png,Il-10 1946 China,RW_il_10_1946_china_rw.png,China,IL-10 (1946-China),il101946china,Strike aircraft,IV,,"at 2,650 m 528 km/h",10.4 m/s,China,␗IL-10 (1946)
il_10_1946_hungary,Il-10 1946 Hungary,il-10_1946_hungary.png,Il-10 1946 Hungary,RW_il_10_1946_hungary_rw.png,Italy,IL-10 (Hungary),il101946,Strike aircraft,IV,,"at 2,650 m 528 km/h",10.4 m/s,USSR,IL-10 (1946)
il_2_1941,Il 2 1941,il_2_1941.png,IL-2Â (1941),RW_il_2_1941_rw.png,USSR,IL-2 (1941),il21941,Strike aircraft,II,2.3,"at 2,500 m 425 km/h",8.6 m/s,USSR,IL-2 (1941)
il_2_1942_luftwaffe,Il 2 1942 Luftwaffe,il_2_1942_luftwaffe.png,Il 2 1942 Luftwaffe,RW_il_2_1942_luftwaffe_rw.png,STILL_NOT_FOUND,IL-2 (1942),il21942luftwaffe,Strike aircraft,II,3,"at 2,500 m 423390445406 km/h",8.36.210.86.2 m/s,Germany,▀IL-2 (1942)
il_2_37_1943,Il 2 37 1943,il_2_37_1943.png,Il 2 37 1943,RW_il_2_37_1943_rw.png,USSR,IL-2-37,il2371943,Strike aircraft,II,2.7,"at 1,320 m 390354412365 km/h",8.65.911.66 m/s,USSR,IL-2-37
il_2_m82,Il 2 M82,il_2_m82.png,Il 2 M82,RW_il_2_m82_rw.png,USSR,IL-2 M-82,il2m82,Strike aircraft,II,2.7,"at 2,500 m 397373413381 km/h",7.14.210.34.2 m/s,USSR,IL-2 M-82
il_28,Il 28,il_28.png,IL-28,RW_il_28_rw.png,Italy,IL-28,il28,Frontline bomber,V,8,"at 4,500 m 905 km/h",20.1 m/s,USSR,IL-28
il_28_china,Il 28 China,il_28_china.png,Il 28 China,RW_il_28_china_rw.png,STILL_NOT_FOUND,Il 28 China,il28china,Bomber,V,8,"at 4,500 m 905842945866 km/h",2015.424.116.3 m/s,China,H-5
